2011-02-16,6
2012-08-10,34
2015-04-08,1
2011-05-20,13
2015-03-16,2
2013-05-22,18
2014-08-29,8
2011-06-07,14
2011-03-18,10
2014-02-20,6
2012-01-05,1
2012-09-18,15
2013-05-10,2
2014-01-24,2
2010-12-05,8
2015-07-07,10
2014-06-21,22
2012-08-13,16
2015-04-01,2
2012-04-16,2
2015-03-31,3
2014-05-15,5
2011-02-24,5
2011-02-17,8
2013-12-14,3
2015-05-23,3
2012-05-02,1
2012-09-27,20
2014-05-06,2
2010-12-12,1
2011-02-13,6
2012-02-08,13
2014-06-28,2
2012-08-04,13
2015-04-30,2
2012-11-27,3
2013-06-14,10
2013-05-04,3
2012-05-29,1
2013-03-24,1
2014-04-08,10
2011-06-09,12
2013-12-07,10
2013-06-20,6
2015-05-30,7
2014-03-04,9
2011-07-15,30
2011-10-03,1
2011-05-08,12
2012-03-01,3
2015-01-01,4
2010-12-19,2
2013-07-03,2
2013-10-07,5
2013-04-16,10
2014-11-13,15
2012-06-14,1
2012-11-28,6
2013-01-12,6
2013-03-16,2
2014-05-01,1
2013-07-16,1
2012-01-26,2
2011-05-15,6
2011-06-18,11
2012-06-10,1
2011-03-07,12
2013-06-13,1
2015-05-01,2
2011-12-04,1
2011-07-22,5
2014-08-31,17
2012-09-09,5
2012-03-26,7
2012-04-14,9
2014-02-15,8
2012-02-06,43
2014-12-09,10
2014-01-01,1
2011-01-14,1
2012-11-05,1
2013-01-03,5
2012-01-18,10
2013-05-08,1
2010-11-18,5
2015-09-24,1
2013-02-05,3
2014-04-30,1
2014-10-05,5
2011-06-27,18
2014-09-10,11
2012-04-18,2
2013-06-02,2
2011-05-04,2
2015-05-08,2
2014-03-10,6
2011-07-29,10
2013-03-10,1
2012-04-09,2
2014-02-06,44
2012-11-13,2
2014-10-07,3
2012-02-29,6
2014-06-09,14
2014-12-16,5
2014-01-10,1
2012-11-14,3
2011-04-27,1
2014-05-19,1
2015-09-29,5
2012-12-09,5
2014-10-12,2
2013-08-16,8
2014-09-03,12
2012-11-20,5
2010-12-21,5
2013-03-13,9
2011-02-10,4
2015-02-09,4
2014-02-25,15
2013-04-11,2
2015-01-24,1
2011-03-21,16
2014-01-19,1
2013-01-17,1
2013-04-30,2
2011-05-30,8
2012-03-07,3
2012-08-22,2
2012-06-21,3
2011-05-24,8
2013-08-25,1
2014-09-04,10
2012-07-31,8
2011-03-30,16
2014-02-16,7
2010-10-21,5
2013-07-21,9
2013-10-21,1
2012-01-01,1
2012-08-09,13
2011-05-19,8
2014-10-30,1
2013-05-07,3
2011-12-31,1
2011-06-04,7
2012-10-29,6
2013-06-27,3
2011-03-15,17
2015-05-19,2
2011-07-04,3
2012-02-27,11
2014-07-24,1
2011-12-16,1
